dice,jaccard,rvd,avd_voxels,hausdorff,hausdorff95,nsd,surface_dice,msd,lesion_recall,lesion_precision,case_id,voxel_spacing_x,voxel_spacing_y,voxel_spacing_z
0.9738870183314627,0.9491031063147148,-0.011219904169518765,377,43.94314508543966,1.0,0.989680931881489,0.9897531018596109,0.22875182427356927,0.25,1.0,BraTS-PED-00056-000,1.0,1.0,1.0
0.94886975774169,0.9027137833110789,-0.009463474137761427,481,5.0,1.4142135623730951,0.9151476809932387,0.9161302351764489,0.4072463671025824,0.5,1.0,BraTS-PED-00057-000,1.0,1.0,1.0
0.9598217270194986,0.9227473327906079,-0.01226966690290574,277,57.175169435691224,1.0,0.9559768637532133,0.9565496034003599,0.3064883844823231,0.5,1.0,BraTS-PED-00058-000,1.0,1.0,1.0
0.9775494174630187,0.9560847576979706,0.003540751426135991,108,53.898051912847464,1.0,0.982139326435115,0.9821675790968664,0.19089686047590138,0.16666666666666666,1.0,BraTS-PED-00059-000,1.0,1.0,1.0
0.9545411330082714,0.9130355704523605,0.0015495446513524534,57,76.3544366752843,1.4142135623730951,0.9219708068804602,0.923420766723576,0.43136308780475685,0.4,1.0,BraTS-PED-00060-000,1.0,1.0,1.0
0.9243689367247454,0.8593735977743875,-0.013994728013419602,292,6.082762530298219,1.7320508075688772,0.89263557404569,0.8958001233466364,0.5001785421458279,0.25,1.0,BraTS-PED-00061-000,1.0,1.0,1.0
0.9679813584189177,0.937949489881251,-0.0037901628047204753,44,50.28916384272063,1.0,0.9743453409544065,0.9744462998602181,0.2086542614355123,0.3333333333333333,1.0,BraTS-PED-00062-000,1.0,1.0,1.0
0.9644365003544023,0.9313156563402077,-0.007185408094331511,234,66.21933252457322,1.0,0.9649291240752245,0.9653366010232617,0.7493622565533116,0.07692307692307693,1.0,BraTS-PED-00063-000,1.0,1.0,1.0
0.964381981981982,0.9312139854689196,-0.0032523601197329034,113,89.71621926942753,1.0,0.9706543604307183,0.9711727632651667,0.277710962887168,0.5,1.0,BraTS-PED-00064-000,1.0,1.0,1.0
0.9641517828767558,0.9307848070196969,0.00025427499841078127,8,56.65686189686118,1.0,0.9690777905778208,0.9693495261663384,0.2697271149461587,0.25,1.0,BraTS-PED-00065-000,1.0,1.0,1.0
0.9649155464191196,0.9322094859805776,-0.002699513440990576,167,70.178344238091,1.0,0.9527965799786249,0.9530505656882106,0.3209031101318885,0.08333333333333333,1.0,BraTS-PED-00066-000,1.0,1.0,1.0
0.9711404166482894,0.9438998599639907,-0.0011460812836110376,39,5.477225575051661,1.0,0.9795379537953796,0.979680191346028,0.23143649933509375,0.3333333333333333,1.0,BraTS-PED-00067-000,1.0,1.0,1.0
0.9411238634669846,0.888795045045045,-0.01606702809265648,163,3.605551275463989,1.0,0.9613648433351035,0.9620450368158308,0.280489344907126,0.5,1.0,BraTS-PED-00068-000,1.0,1.0,1.0
0.940590087650681,0.8878433896893163,-0.0031240612796635627,156,6.4031242374328485,1.7320508075688772,0.886639520590043,0.887606066757904,0.4828190776914642,0.2,1.0,BraTS-PED-00069-000,1.0,1.0,1.0
0.9507011552713798,0.9060346916871516,-0.012850129945134276,356,3.7416573867739413,1.4142135623730951,0.9398969279164715,0.9410616355193527,0.36476225664538076,1.0,1.0,BraTS-PED-00070-000,1.0,1.0,1.0
0.9748072415059169,0.9508526405686107,-0.01352109515260323,482,3.1622776601683795,1.0,0.9862524549187645,0.9862941981062759,0.19891069890592633,0.5,1.0,BraTS-PED-00071-000,1.0,1.0,1.0
0.9719501122951212,0.9454308822162313,0.002583732057416268,54,2.8284271247461903,1.0,0.9841831916902738,0.9843813303888365,0.1791789343364149,1.0,1.0,BraTS-PED-00072-000,1.0,1.0,1.0
0.9532459668699451,0.9106685397901,-0.007783554010971651,271,77.31752712031083,1.4142135623730951,0.9421554370657619,0.9427003130503206,0.3884421972758053,0.2,1.0,BraTS-PED-00073-000,1.0,1.0,1.0
0.925931653007577,0.8620788943276706,0.011508553654743391,148,4.242640687119285,1.7320508075688772,0.9022133739313737,0.9035082476527514,0.4661089371214024,0.6666666666666666,1.0,BraTS-PED-00074-000,1.0,1.0,1.0
0.9533410530617805,0.9108421189639464,-0.0028567541831043394,21,2.449489742783178,1.0,0.9886014112538447,0.9889116119496484,0.2121784270638925,1.0,1.0,BraTS-PED-00075-000,1.0,1.0,1.0
0.9588916737384303,0.9210296849527998,0.030861104987875993,1540,40.07492981902776,1.4142135623730951,0.9351537361458706,0.9351838523450368,0.3684936314660394,0.14285714285714285,1.0,BraTS-PED-00076-000,1.0,1.0,1.0
0.9547781569965871,0.913469387755102,0.008446049329824347,138,3.4641016151377544,1.0,0.9669844455594581,0.9673226777124116,0.28350828682802454,0.5,1.0,BraTS-PED-00077-000,1.0,1.0,1.0
0.9643662607126748,0.931184668989547,-0.0063681409432923474,347,6.928203230275509,1.0,0.9565807327001357,0.9567946756207125,0.3153453316116685,1.0,1.0,BraTS-PED-00078-000,1.0,1.0,1.0
0.9485403825771997,0.9021177483754795,-0.016349608099281515,801,49.66890375275057,1.4142135623730951,0.9244462674323216,0.9252332045604447,0.42361803429381106,0.16666666666666666,1.0,BraTS-PED-00079-000,1.0,1.0,1.0
0.9477245406148034,0.9006430133498711,-0.020263148947744194,596,5.385164807134504,1.4142135623730951,0.9341791305359949,0.9353855270217666,0.37138459157493997,1.0,1.0,BraTS-PED-00080-000,1.0,1.0,1.0
0.9778091774570893,0.9565818396066079,-0.001157514584683767,50,2.449489742783178,1.0,0.9945891783567135,0.994631419839636,0.18304898027349806,1.0,1.0,BraTS-PED-00081-000,1.0,1.0,1.0
0.9459966924062123,0.8975272521353405,-0.05134480251999031,2119,10.677078252031311,2.23606797749979,0.8991773483833939,0.901809990119617,0.5273453307918868,0.125,1.0,BraTS-PED-00082-000,1.0,1.0,1.0
0.9643635096279516,0.9311795389533906,-0.0033054975643702156,76,170.51979357247652,1.0,0.9717595944967415,0.9721412193980818,0.3891162896310357,0.5,1.0,BraTS-PED-00083-000,1.0,1.0,1.0
0.9784002489884843,0.9577138679015355,0.00282585658777817,136,5.0,1.0,0.9840370051244841,0.9841563087503883,0.18697562956374694,0.16666666666666666,1.0,BraTS-PED-00084-000,1.0,1.0,1.0
0.9469133739871356,0.899178994962916,0.005024704798593083,120,5.385164807134504,1.4142135623730951,0.92580488144079,0.9272525755894165,0.4019072152204702,0.3333333333333333,1.0,BraTS-PED-00085-000,1.0,1.0,1.0
0.9549667907452011,0.9138147786003632,-0.02728483495914474,758,3.3166247903554,1.0,0.9622101145571389,0.9625175478115263,0.32477528989333926,0.3333333333333333,1.0,BraTS-PED-00086-000,1.0,1.0,1.0
0.9659065344104715,0.9340611526442784,0.012554023461617617,305,3.0,1.0,0.9834656566392308,0.9836459816261115,0.2266219244198096,0.5,1.0,BraTS-PED-00087-000,1.0,1.0,1.0
0.9731142996645193,0.9476364305653547,-0.0003779349007133521,24,13.674794331177344,1.0,0.9716382717279399,0.9720660142307538,0.2488292789622397,0.5,1.0,BraTS-PED-00088-000,1.0,1.0,1.0
0.9716567791510851,0.9448759513861197,0.010601593375572423,1183,15.427248620541512,1.4142135623730951,0.9378106407462723,0.9382681971107092,0.36785809440723494,0.14285714285714285,1.0,BraTS-PED-00089-000,1.0,1.0,1.0
0.9608071757112823,0.9245706410347021,-0.0071719343182545855,784,80.78366171448283,2.449489742783178,0.8829289590220171,0.8846051005040779,0.674555052190038,0.1111111111111111,1.0,BraTS-PED-00091-000,1.0,1.0,1.0
0.9736558041835633,0.948664013644116,-0.009899121852093766,682,21.95449840010015,1.0,0.9741367992648025,0.974511334503498,0.23501656196332235,0.6666666666666666,1.0,BraTS-PED-00092-000,1.0,1.0,1.0
0.9772993154947106,0.9556063961837078,-0.00392507576886769,632,120.90492132250036,1.4142135623730951,0.935881910806748,0.9365490939931655,0.3790822783377572,0.16666666666666666,1.0,BraTS-PED-00093-000,1.0,1.0,1.0
0.9518044559013074,0.9080409292521189,-0.024462328922839085,538,7.3484692283495345,1.4142135623730951,0.9365888632199474,0.9378373994167265,0.36298075915464456,0.3333333333333333,1.0,BraTS-PED-00094-000,1.0,1.0,1.0
0.9429081691439106,0.891983214344106,-0.009403669724770643,164,3.0,1.0,0.9697044133300581,0.9703623813136452,0.3048092737523002,1.0,1.0,BraTS-PED-00095-000,1.0,1.0,1.0
0.9334359336979806,0.8751803695528395,0.010814563277322872,1293,108.43431191278893,3.605551275463989,0.7838540312938608,0.7870177538212179,1.019257743401103,0.2,1.0,BraTS-PED-00096-000,1.0,1.0,1.0
0.9619888066985005,0.9267614963175858,0.003800461192679296,651,22.494443758403985,8.831760866327848,0.8037120359955006,0.8072098207426277,1.3830576231945326,0.6666666666666666,1.0,BraTS-PED-00097-000,1.0,1.0,1.0
0.972770564532541,0.9469847056026627,0.012752594210813763,934,12.884098726725126,1.4142135623730951,0.9337793789672328,0.9345635293539054,0.51956006100479,0.5,1.0,BraTS-PED-00098-000,1.0,1.0,1.0
0.9527008178886645,0.9096739825271681,0.007818800967828658,349,6.4031242374328485,1.4142135623730951,0.9245971120201074,0.9250289048436652,0.43330303938456377,0.5,1.0,BraTS-PED-00099-000,1.0,1.0,1.0
0.8901865496159272,0.8021046684087859,0.019629570998891878,248,109.1146186356347,5.0,0.6990652587848364,0.7124959007363936,1.2622628946522625,0.25,1.0,BraTS-PED-00100-000,1.0,1.0,1.0
0.9643068930873092,0.9310739703210176,-0.011741778319123021,1205,35.679125549822544,1.0,0.9552750772262968,0.9558153733573379,0.3186726461113788,0.06666666666666667,0.5,BraTS-PED-00101-000,1.0,1.0,1.0
0.9420681664574684,0.8904809710687231,0.012240139887312998,126,4.0,1.4142135623730951,0.9407717215326498,0.9415172426301338,0.34489955761455277,0.5,1.0,BraTS-PED-00102-000,1.0,1.0,1.0
0.9058708201720945,0.8279377214988253,0.029937207039886796,677,97.97958971132712,2.449489742783178,0.8000673174015484,0.804360875551638,0.8045299482611946,0.5,1.0,BraTS-PED-00103-000,1.0,1.0,1.0
0.9334680329051811,0.8752368064952639,0.005831024357966999,141,121.23943252918994,1.4142135623730951,0.9168880924426868,0.9188720243298428,0.4711940710850898,0.5,1.0,BraTS-PED-00104-000,1.0,1.0,1.0
0.9430568911297659,0.8922494344447723,0.007111682982385978,409,7.615773105863909,2.23606797749979,0.8680318543799772,0.8692632065496448,0.5567432748454457,0.5,1.0,BraTS-PED-00105-000,1.0,1.0,1.0
0.9471876145108098,0.8996737002392865,0.020826583977414728,450,7.0710678118654755,1.4142135623730951,0.9414535666218035,0.9420250532345824,0.3531512345753263,0.5,1.0,BraTS-PED-00106-000,1.0,1.0,1.0
0.9415625800380013,0.8895779403489027,-0.012795170740368112,1081,9.486832980505138,2.0,0.8891014310273857,0.8919575438889189,0.5341988167126885,0.2,1.0,BraTS-PED-00107-000,1.0,1.0,1.0
0.946692127143255,0.898780073271141,0.012570056044835869,314,40.24922359499622,1.4142135623730951,0.9419026363509555,0.9428010363414938,0.3642903335612238,0.5,1.0,BraTS-PED-00108-000,1.0,1.0,1.0
0.968845582806656,0.939573711417264,0.0032505261789252137,400,15.84297951775486,2.23606797749979,0.8919511359744263,0.8937366533557717,0.6090884728178836,0.5,1.0,BraTS-PED-00109-000,1.0,1.0,1.0
0.9538242415610312,0.9117246637259707,0.015964625147155943,556,39.408120990476064,1.4142135623730951,0.9339834547745576,0.935192252443191,0.39364175573468585,0.3333333333333333,1.0,BraTS-PED-00110-000,1.0,1.0,1.0
0.9071261921329459,0.8300374531835206,-0.06041600508097809,1522,8.06225774829855,4.0,0.8739909781576448,0.8773399787390088,0.7046072482906857,1.0,1.0,BraTS-PED-00112-000,1.0,1.0,1.0
0.9561165399927615,0.915922683539915,0.0,0,3.3166247903554,1.0,0.9747933324298685,0.975200675183506,0.24806014149912717,0.5,1.0,BraTS-PED-00113-000,1.0,1.0,1.0
0.9548814682640836,0.9136585365853659,-0.0057950386335908904,228,4.0,1.4142135623730951,0.9469742661841576,0.9479041218663562,0.3490493459379706,0.3333333333333333,1.0,BraTS-PED-00114-000,1.0,1.0,1.0
0.9591825116702721,0.9215664825247498,0.009150177284684891,320,19.4164878389476,1.0,0.9544504345912642,0.9549283723756862,0.31284621070495766,0.3333333333333333,1.0,BraTS-PED-00115-000,1.0,1.0,1.0
0.9417359197997279,0.8898874462615308,0.005479012402283304,239,122.59282197584001,1.4142135623730951,0.9010224368077251,0.9022399020180785,0.6693203824055715,0.5,1.0,BraTS-PED-00116-000,1.0,1.0,1.0
0.926010579246392,0.8622157363492643,-0.034527018354511614,269,76.18398781896364,1.7320508075688772,0.9305900621118013,0.9325067602503672,0.5227954464490595,0.3333333333333333,1.0,BraTS-PED-00117-000,1.0,1.0,1.0
0.9464263243991443,0.8983010360992505,0.013491686460807601,426,5.744562646538029,1.4142135623730951,0.9321733852612412,0.9331947885016587,0.3583903814407825,0.2,1.0,BraTS-PED-00118-000,1.0,1.0,1.0
0.9448633726131745,0.8954891225350066,0.00127890321260487,50,55.036351623268054,1.4142135623730951,0.9465887752973086,0.948334431435765,0.35856814366071427,0.15384615384615385,1.0,BraTS-PED-00119-000,1.0,1.0,1.0
0.9697189999051743,0.9412179782175181,-0.009406509052585218,598,5.656854249492381,1.0,0.9528053473769496,0.9532640281337442,0.3283269456595397,1.0,1.0,BraTS-PED-00120-000,1.0,1.0,1.0
0.9538613750299618,0.9117925218154341,-0.006557277052580212,645,42.95346318982906,1.7320508075688772,0.8847040081927574,0.885098458881234,0.5458574907795349,0.25,1.0,BraTS-PED-00121-000,1.0,1.0,1.0
0.9386606228980845,0.8844113797616587,0.009881894825781092,1076,66.27216610312357,2.449489742783178,0.8360621761658031,0.8373446292172084,0.7806324780798488,0.16666666666666666,1.0,BraTS-PED-00122-000,1.0,1.0,1.0
0.8252886784940052,0.7025459475745707,0.026084618142703478,291,8.06225774829855,1.4142135623730951,0.9199890583327635,0.9217607474596171,0.4741533365807707,1.0,1.0,BraTS-PED-00123-000,1.0,1.0,1.0
0.9588157120471811,0.920889532373187,0.014719398968976036,1105,9.0,2.23606797749979,0.8891962251871136,0.8896918682271662,0.586355851119915,1.0,1.0,BraTS-PED-00124-000,1.0,1.0,1.0
0.9523927205826829,0.9091123546911655,0.0012501717268855613,91,11.832159566199232,1.4142135623730951,0.9209875122288081,0.9219559267037996,0.44483877291529966,0.5,1.0,BraTS-PED-00125-000,1.0,1.0,1.0
0.9470547820356426,0.8994340502030761,-0.011930812438150725,856,10.246950765959598,2.0,0.8828339575530587,0.8834048935718144,0.5316080621292016,1.0,1.0,BraTS-PED-00126-000,1.0,1.0,1.0
0.9616456414908405,0.9261247218835242,0.006928618205631958,529,13.038404810405298,1.4142135623730951,0.9190527030961856,0.9192741690346253,0.4300003993904062,1.0,1.0,BraTS-PED-00127-000,1.0,1.0,1.0
0.963264005100008,0.9291314373558801,0.001116249402009249,21,2.8284271247461903,1.0,0.9757409762300695,0.9757487154483153,0.2552906279325765,0.5,1.0,BraTS-PED-00128-000,1.0,1.0,1.0
0.9515233581584293,0.9075293813767273,-0.003784295175023652,196,8.0,1.4142135623730951,0.9194591662145808,0.9200031595905431,0.4490831953670648,1.0,1.0,BraTS-PED-00129-000,1.0,1.0,1.0
0.9673541230779449,0.9367723676593555,-0.0038229509645769343,519,8.0,1.4142135623730951,0.9231288664285092,0.9233481071770435,0.4253986604721904,1.0,1.0,BraTS-PED-00130-000,1.0,1.0,1.0
0.9587568124907939,0.9207808742396378,0.004401798295645172,328,6.324555320336759,1.4142135623730951,0.9345049521459299,0.9343831211743147,0.42281909480374225,1.0,1.0,BraTS-PED-00131-000,1.0,1.0,1.0
0.9568538817945531,0.917276942410192,-0.0032042603123025545,71,4.242640687119285,1.0,0.9604384312382257,0.9605349698186333,0.3240188611106018,1.0,1.0,BraTS-PED-00132-000,1.0,1.0,1.0
0.9629226501878445,0.9284964620645292,0.007916165192037507,1572,18.35755975068582,2.0,0.8574451333530164,0.8575087714587517,0.5591716745866037,1.0,1.0,BraTS-PED-00133-000,1.0,1.0,1.0
0.9468262167125804,0.8990218250183919,-0.0014910821815679303,52,5.656854249492381,1.4142135623730951,0.9182047901560096,0.91931983648705,0.44630413191801077,1.0,1.0,BraTS-PED-00134-000,1.0,1.0,1.0
0.9272784960736099,0.8644168059273282,0.02247551516415468,2802,11.661903789690601,4.123105625617661,0.80123376731348,0.8020296205438809,0.9221239473229911,0.5,1.0,BraTS-PED-00135-000,1.0,1.0,1.0
